mtime,AD,AE,AK,BD,BG,BI,BL,CF,DH,DV,E,EL,EM,EU,EV,GL,GW,GY,IJ,IO,IQ,IT,IU,JT,JW,KZ,L,LO,LW,OT,PS,PW,QW,SW,W
2021-11-03T07:00,6720,5572,5302,5202,8455,7022,6279,9846,7483,8035,7693,7838,6846,7307,8774,7016,0,6743,7500,6549,7687,7929,5629,5623,8255,8520,8688,7070,7535,6037,9122,6173,7444,8808,8600
2021-11-03T07:05,10095,6174,6932,6478,9590,5650,7829,10297,7011,6962,7424,7704,7473,6180,8006,7436,7947,0,8430,6491,7983,7158,5895,6599,5654,7617,7487,8961,6893,6580,6794,6968,8752,9623,8187
2021-11-03T07:10,8743,6146,7234,7473,7580,4908,9836,9908,8396,7314,8617,7750,7992,6385,6523,8149,7257,4573,8944,9861,9025,7574,6495,6778,6367,7508,10107,8953,5826,5949,9611,7337,8801,7616,8687
2021-11-03T07:15,7564,6013,5814,7020,7528,5261,7637,9842,8854,7999,7166,6799,8249,5467,6909,7645,8776,7457,7122,8318,7553,8791,6623,5272,6639,7938,7444,9507,8082,6258,7496,7296,7039,8581,9869
2021-11-03T07:20,8397,6076,6623,6608,9296,5859,8918,11439,5878,6941,7678,8521,7827,4538,6492,7037,9109,5211,7590,8720,7640,6689,7374,5360,8588,7344,7419,10215,7100,7049,7451,7588,7040,9266,7724
2021-11-03T07:25,7440,5968,6450,7337,8621,5307,0,10080,7046,9220,8207,9355,7303,4480,9082,8332,0,6113,6628,7883,9664,5692,7449,7111,6353,6864,8648,10537,6841,6716,8167,8856,8802,8592,8646
2021-11-03T07:30,10823,6520,6153,8663,7541,5876,9421,10660,8153,7877,7448,9921,7938,5945,7699,7705,8716,5581,7109,8808,7138,6366,7167,6405,6739,8598,10092,8068,5974,5657,9362,6779,8638,6297,8406
2021-11-03T07:35,6299,0,5871,7256,7701,6923,8158,8968,6703,5553,7760,8587,7590,6484,7451,6767,8792,7263,7545,7911,8751,9255,6550,6147,6931,9079,8456,8132,6221,5651,7909,7804,7162,8854,9228
2021-11-03T07:40,7609,6225,7924,6731,8216,6154,8953,10159,8217,7581,8256,7969,7384,7021,6515,7532,8476,5581,7765,9766,8095,5941,6255,6201,5605,6904,8164,9515,6619,0,9679,8206,7276,7700,7973
2021-11-03T07:45,7996,6934,7689,6901,8807,6889,7857,9412,7207,7309,8158,8016,6268,0,6748,7580,9550,6821,5838,7297,7162,7707,5429,6412,6462,7950,7053,8693,6991,7167,7061,7824,7296,8409,7713
2021-11-03T07:50,7801,5182,9044,9064,5767,0,7478,11291,6244,8272,8675,8057,6752,4717,9704,8639,8060,5335,6665,8901,6404,7869,6285,5084,5803,8396,9033,8865,6392,7795,7492,7354,7547,7695,9717
2021-11-03T07:55,7397,5417,7281,6126,9232,5304,10775,11273,8309,7420,7703,9467,8439,6472,7922,7107,9139,5612,7976,8533,6422,6031,6059,8490,6207,8329,8972,8242,6350,5552,9703,8569,7925,8742,7462
2021-11-03T08:00,8070,5670,6260,6265,10396,4119,8026,9097,8287,7311,6708,8126,6973,6457,6494,6584,6746,4911,8033,6925,8205,5904,9179,6956,7975,8163,9512,9814,6972,8888,7667,6530,6754,7753,9527
2021-11-03T08:05,9226,5703,5936,7484,6987,4368,10218,10088,8096,6356,7263,7953,5705,7431,8506,7762,8575,6678,6697,7869,5894,6075,7134,7525,7107,8525,9156,8685,7891,6515,8999,6108,7690,8111,7077
2021-11-03T08:10,7200,4788,7664,6281,7742,6660,7836,10161,7546,7443,7901,9516,6532,6226,6254,8695,7519,6318,6713,8874,7511,6885,5711,6103,7442,8572,8688,8294,5021,7278,5791,8643,7662,8068,8144
2021-11-03T08:15,7777,8109,5143,6834,6416,5556,9076,8967,6766,6834,7492,8331,8343,5670,7796,7905,8383,6703,6274,8564,7098,7727,7244,6817,7061,8583,6643,9203,7196,5022,7518,5902,6538,8041,9390
2021-11-03T08:20,8723,5908,5984,7755,8253,6002,7579,7771,9092,9128,9218,8862,6512,6108,8380,9346,10990,6378,7035,7024,8636,6236,5636,5895,7690,7993,7572,10135,6565,7566,8779,6648,6726,8456,6732
2021-11-03T08:25,7714,7008,6353,7452,8782,4593,7062,7815,7507,8816,6802,8707,5145,7125,6502,6987,0,5612,6267,7376,6375,6996,7230,5607,7161,8090,7262,10318,7756,7049,9207,6645,6419,9570,8349
2021-11-03T08:30,8067,7342,5671,8430,8617,4991,8148,10319,8636,8184,6434,7796,7881,5264,7331,7483,10755,5864,7459,7360,9045,6848,7880,6350,7655,8636,7637,9561,0,6779,6902,7124,8456,9030,8511
2021-11-03T08:35,7847,6339,5774,7446,8834,6969,8457,9607,8516,10025,7900,7939,6597,6333,7804,8444,8994,5502,7789,8815,9132,7298,7238,6475,7704,9234,7377,8412,8227,6911,7339,6268,7808,10677,9123
2021-11-03T08:40,7805,5705,6953,5632,8727,5095,7449,9040,8423,7293,8477,8336,7305,5941,7114,8090,8440,4545,7861,8412,5713,7748,7334,7360,8158,7242,7778,8965,7328,8027,7626,7419,7698,7624,7622
2021-11-03T08:45,6174,5144,7965,8200,8746,6218,9689,10392,8179,5368,6704,8110,7005,6130,6691,8068,7994,3698,7057,8947,7531,7304,7373,7590,8084,8404,8457,8119,7082,6338,8795,5369,7066,11228,8976
2021-11-03T08:50,8406,5907,7950,8498,8959,3798,8301,10183,7535,6865,7934,8886,7239,7088,8834,8479,10271,5793,10098,7873,8649,6805,8254,7105,8416,9032,8966,9705,6301,8596,8527,6286,8752,8796,9091
2021-11-03T08:55,7682,6481,6395,6761,7557,5944,7658,7822,7505,6247,7610,8262,5939,6778,8023,6732,8985,6615,7939,7727,7603,5987,6393,7205,8301,7888,8298,8380,7036,7637,7198,6002,7245,8814,9108
2021-11-03T09:00,8682,6478,7677,7769,9077,6597,6890,10683,9030,7150,6871,7912,7046,4906,8455,7942,9482,5860,7411,9246,9989,7658,7763,7307,7912,8286,8408,8186,5509,7707,8422,6882,6982,7412,9928
2021-11-03T09:05,9316,6768,7156,8955,10166,5484,8471,10382,8833,7859,6774,7701,8569,5794,6710,7843,10831,5746,5192,7623,6307,7292,7083,6468,6980,8969,9941,8048,6338,7488,7218,7762,8014,9387,7121
2021-11-03T09:10,8889,7335,5767,6306,10191,5476,6859,9000,8386,7593,6968,6935,7008,5926,7898,9620,9579,5172,10259,6660,7738,7514,7285,5679,7611,7372,9427,7063,6174,8274,7517,6871,7077,10138,8017
2021-11-03T09:15,7793,6197,6935,6280,8405,5472,8939,9091,7556,9424,8390,9038,8262,5967,8460,7666,7921,6595,6616,8360,7059,6125,7773,6223,8784,7960,9843,7526,6127,6275,5859,7487,9812,0,7517
2021-11-03T09:20,8430,7588,6243,7234,8098,3742,7821,9611,7256,7652,7239,7168,7600,5898,9307,6289,6972,6575,9056,7185,7356,6628,8392,8327,7271,6959,9667,8164,6511,6743,8386,0,7999,9389,9142
2021-11-03T09:25,9143,5397,6873,6706,10030,7217,7992,9660,8110,8016,6433,9539,8068,5492,8827,8258,8957,5752,6142,8248,8726,6195,7150,4245,6883,5711,9825,8618,7359,8404,7812,9375,7042,7850,8818
2021-11-03T09:30,9582,5296,5839,7263,8521,4279,8420,11602,8938,7466,7310,8687,8247,7087,9996,6187,9413,4573,8315,6166,9252,8320,7378,6421,7324,7695,7491,9128,6388,7033,7762,5783,7238,9723,7718
2021-11-03T09:35,9523,4294,6931,6696,7946,4940,10912,9491,9411,6422,7373,7118,5882,6007,6202,8712,8804,6395,6476,9042,6865,6247,7059,6707,7224,8890,7459,8749,6104,8762,0,6172,8416,8703,8232
2021-11-03T09:40,8472,6370,4220,8462,9927,6249,8505,10877,8538,6163,7473,8697,6760,5283,7733,6794,11045,5547,7435,7980,8111,6412,7225,6300,7688,8027,9963,8893,6656,5949,7486,5918,8188,6018,8328
2021-11-03T09:45,7472,7380,6722,6427,7169,4436,8420,10736,8834,7229,7469,8192,7594,5214,7854,8596,9441,6051,8377,9096,7953,5286,7152,5402,7187,10045,9377,8645,7758,8612,6486,6951,7195,7764,9810
2021-11-03T09:50,7359,5261,6033,6585,10133,4999,11535,9247,6791,7040,8217,8016,6912,4591,7922,9064,9133,6340,7582,7932,7755,6515,6675,6554,6086,8539,8727,5799,7959,7337,6977,7116,7965,9564,7903
2021-11-03T09:55,8930,6866,6939,6645,8025,6310,6698,11584,7786,7405,9645,7510,6745,5290,8191,4919,9480,5966,8097,5592,8053,7740,6708,5488,5590,6928,10204,8288,7861,7808,7160,7284,8299,8175,8078
2021-11-03T10:00,9014,4900,7009,7720,9006,5435,7766,10902,7487,5882,8670,7036,7853,7020,7302,8322,8755,6079,9185,9192,6950,4552,8464,6206,7856,7934,9287,9110,7047,6704,6727,6650,9152,8255,8990
2021-11-03T10:05,9637,6981,5324,7154,7753,5281,7314,9803,7399,8258,7393,7884,7464,6756,6241,6517,9210,4808,6404,7941,7934,7382,6949,5532,7176,5832,8795,8628,6024,6044,8092,8101,7744,8637,8872
2021-11-03T10:10,6834,5574,6826,8269,9422,3968,9826,9312,7774,5408,7051,7288,7615,6220,8728,7422,7868,5272,7740,7777,6405,8187,6984,5955,6529,9198,7919,9604,6932,7330,8421,6503,6387,9114,9715
2021-11-03T10:15,8807,6392,7366,9136,8720,6369,6721,9310,7110,7419,7799,6715,9046,4859,6588,7407,7755,5556,9038,8025,7894,6121,6077,6982,7479,8996,8028,9143,7522,7867,9658,7071,8643,8720,8834
2021-11-03T10:20,7224,7215,4497,8279,10578,6715,7360,9777,8834,8041,7334,5343,7270,5586,8782,8572,8515,5492,9334,7531,6488,7821,7791,6489,7608,9293,7899,7779,7820,5701,7855,6998,7521,8423,7179
2021-11-03T10:25,6946,6129,6865,8686,7710,5508,7443,9225,9466,7082,8228,8711,7813,6516,8793,10610,9583,0,7073,9272,8090,7939,6908,7708,7139,6825,7677,7683,6930,6062,7813,8202,8336,9049,9783
2021-11-03T10:30,9091,7717,7121,6890,8577,6413,8816,9423,6581,7261,7141,7064,7816,6249,7936,8874,9146,7235,7654,8947,7786,6330,6369,5942,7252,7506,7331,8888,7600,7621,6642,8096,0,7953,7963
2021-11-03T10:35,7003,6956,5122,6244,8071,4584,7629,11186,6977,6636,7257,8980,6326,5726,5825,6876,8056,5442,7403,6658,6882,7614,5833,6412,7082,9056,7201,9793,6754,5830,7542,0,8088,9683,9132
2021-11-03T10:40,8157,6245,5755,7333,9647,6074,7740,9635,8618,7764,5209,7202,5503,7693,7402,8761,10497,5786,7105,9793,9445,6160,6246,6676,8009,8922,5958,8705,5526,5391,7181,7050,8693,9235,8732
2021-11-03T10:45,8237,6214,6756,6664,8899,4473,0,9854,9407,7577,8397,6347,8269,6053,6383,8158,8844,7017,8508,8618,6999,8050,7810,8761,6258,9164,8280,8249,6040,6160,8454,6629,8365,7706,8124
2021-11-03T10:50,7413,4351,4687,7337,7678,4899,9573,7855,6584,8089,7869,7330,6716,6995,7205,7525,10139,6233,8329,9060,9051,5762,5901,7987,8474,8582,6581,10418,6335,7990,8771,7141,5449,8870,9673
2021-11-03T10:55,8100,4796,5325,6840,9041,5198,9090,10498,6618,5790,6561,7255,7546,6669,8217,7797,9248,6807,7700,8893,6909,8245,8128,6545,7044,7614,8836,8989,6848,6991,6561,6875,8188,8693,6582
2021-11-03T11:00,8145,6704,6311,7269,8001,5715,8823,8864,7964,7398,7808,9358,7255,6190,7100,7682,9034,6115,9352,9232,8369,8012,7916,5945,6884,7723,6947,8086,6865,8259,6368,5148,8990,7453,9282
2021-11-03T11:05,8451,5824,6964,0,10020,6489,7802,9548,7496,9055,7846,8080,7865,6241,8072,8300,9663,4805,7686,6057,7498,8320,8499,5967,6119,8276,7825,0,7142,7858,7759,5969,8156,10728,8828
2021-11-03T11:10,8750,6700,7242,8912,7622,5945,8892,10224,6825,6795,7173,9456,7400,5829,8554,7381,7822,5876,7576,6836,0,7552,7974,7208,7578,8382,9026,8703,7646,6870,8686,9877,8819,7685,8969
2021-11-03T11:15,9071,8359,7558,7996,8132,3990,7088,12530,9606,6914,8278,7867,0,5774,6384,6079,7784,4948,7739,7449,6622,7451,8923,6484,7454,8381,8341,9886,8153,8499,6946,8234,7183,9401,8957
2021-11-03T11:20,8089,7430,5899,6338,8898,4616,7913,11964,6101,7719,7198,8365,7028,5025,0,8099,7682,4955,7997,7633,6036,7356,7480,7291,6403,10359,7153,9823,8157,6685,7367,6748,8031,6950,8071
2021-11-03T11:25,6709,7369,6606,6058,0,5721,8805,8072,6488,7379,6677,8037,6092,6922,6698,7644,11135,4904,7353,9093,7278,7670,6802,7226,6718,8344,8432,9622,6464,7566,8208,7393,9068,8328,7775
2021-11-03T11:30,7895,6021,6748,5014,8588,6660,6487,9948,7289,7484,7592,7081,7670,6579,9224,7437,9352,7111,7390,8570,7235,7317,8159,6657,7299,8196,9310,7138,7174,7042,7167,6685,6835,7639,10738
2021-11-03T11:35,8770,5483,5680,8314,7370,5602,10231,9641,6392,7756,7316,9455,6422,4854,8854,7993,10990,5402,7358,7297,7413,7895,7099,6338,7128,7828,6853,9051,5122,6404,7218,7087,5778,7216,7704
2021-11-03T11:40,8125,5867,5296,9714,9654,4647,7704,9958,8026,6978,7986,7567,5699,5684,7665,7040,9019,4822,8732,9642,7511,7064,6720,7359,5561,7810,8839,8685,5980,5485,10264,7606,7786,9650,7125
2021-11-03T11:45,8580,7841,7092,8628,8476,4847,7530,8387,7491,8757,7929,6902,6925,5429,7135,7265,0,6821,5734,7288,7148,6681,7928,7157,5937,8275,9146,7680,5523,6976,7545,8130,8162,10658,9414
2021-11-03T11:50,8897,6250,6820,7521,0,5655,9332,9825,9435,8041,8474,6616,8714,6403,8989,7306,10056,6271,8174,7662,8315,6993,5705,5411,7794,8487,8556,8481,6366,6583,8580,5796,6275,6912,8002
2021-11-03T11:55,9733,5858,5889,7881,7602,6349,8403,8993,5703,8630,8531,6938,6460,5747,7182,7223,9280,8334,7158,6796,6978,5902,6428,5855,7782,8775,8116,9084,7146,7808,7335,8311,8017,9151,7919
2021-11-03T12:00,7268,7836,7101,8440,6656,5993,6571,10038,8986,8219,7760,6496,6828,6306,9021,6847,8440,5580,7524,6631,7721,9189,7501,6573,6731,6145,9230,8127,6840,8299,7772,6401,7682,10701,7026
2021-11-03T12:05,7925,6718,7727,6129,9262,5607,10288,11052,7448,8244,6013,8704,6639,7174,7302,6471,9492,5901,7537,7876,7649,7638,0,7309,7838,7885,7679,8142,7081,9117,5713,7371,6657,8487,8176
2021-11-03T12:10,8439,7128,7895,7748,8677,6852,9161,8948,8131,8207,7416,8313,7715,6152,8763,6716,6430,6698,8302,7352,7955,6553,8341,6143,7571,8004,9130,8669,6337,6445,7517,8299,7129,8812,8029
2021-11-03T12:15,6480,6253,6025,6434,6936,5193,7846,8852,9111,8277,6399,7922,7319,4313,8701,6639,9468,4906,6916,7801,6937,7409,0,7755,7995,8823,9187,8675,7134,8119,6277,6967,7964,7859,8568
2021-11-03T12:20,5807,7647,6305,8155,8851,6246,7451,10503,9481,7192,6227,8670,6801,6258,0,7819,9126,6195,8449,9942,8164,6472,6802,8669,0,7758,8746,9137,7380,7931,9186,6323,7560,9087,9837
2021-11-03T12:25,8963,6154,5635,5921,8389,6456,8695,11508,5774,6888,6088,7640,6824,6072,7696,6509,7542,5725,6817,8549,7782,7490,5997,5462,5730,6878,8783,8929,7384,5971,9944,6213,6491,9220,9152
2021-11-03T12:30,7552,5830,6397,7162,7687,6458,9469,10938,7414,8516,7406,8226,7228,5277,7454,8957,10246,5459,8709,7212,6503,6119,6769,7128,7551,8012,8781,8426,5550,7456,6500,4671,7868,7975,8673
2021-11-03T12:35,8726,6870,6267,6774,8309,5366,6909,9568,8579,6362,8070,7244,5889,5578,7900,9170,8562,7304,7274,7274,7074,7532,6013,7759,6051,7918,8730,9028,6210,7457,6078,7435,7173,9117,9718
2021-11-03T12:40,7202,7095,0,8518,8048,5898,9578,10226,8206,6475,6798,8594,7377,5932,9057,7884,10617,6671,7827,7814,8325,6530,6941,6364,7249,7371,8789,9522,4798,6431,7477,6762,7508,9744,9883
2021-11-03T12:45,9465,6565,7499,7873,10030,6410,8659,11252,7961,7030,6021,6842,5504,6034,7673,8209,9585,4651,7849,7680,7826,5944,5011,5501,7033,7981,8165,7654,5607,7535,6568,5668,7953,0,7237
2021-11-03T12:50,8519,8328,7232,7986,9060,6091,8308,8647,8791,7092,7820,9543,7864,6115,7942,7508,8451,7096,7390,7853,7999,7697,6377,6285,6565,7622,9489,7747,7525,6927,7558,7532,9810,9274,7549
2021-11-03T12:55,6355,6390,5869,7230,8374,5955,7841,9643,8131,7390,8876,8236,7136,7125,6278,9000,8512,5265,8508,9289,8136,4622,6863,6447,6722,8382,7752,7967,5635,8594,6487,6569,8437,8906,7052
2021-11-03T13:00,5568,7498,6890,8623,8753,6592,8146,8812,8685,8382,7106,7218,9293,5550,8426,8053,8933,6404,6788,7490,7600,6373,8416,6382,6617,9398,8931,8477,8507,6103,7758,8331,8400,8954,7122
2021-11-03T13:05,9700,5787,6421,6703,8479,5440,8286,8798,8128,6199,8648,7129,7230,6300,9030,6894,7558,5807,0,8440,8408,6676,7839,6965,7304,8652,7966,9723,6058,7299,7668,5789,7498,6293,8648
2021-11-03T13:10,7180,5476,6376,6958,7848,5101,7393,11046,7838,7389,8268,8434,7397,6179,5478,8670,7200,5390,8694,6236,6920,6653,8631,7029,8619,8351,7915,8931,5597,8471,9334,6891,7336,8371,7060
2021-11-03T13:15,7829,6217,5923,8617,9206,6205,9564,12266,8081,8246,6534,9138,7475,5291,6762,6045,7961,6213,7203,8479,6721,6286,7006,7603,4761,9209,9574,8994,5885,5827,8715,6258,7965,7323,8461
2021-11-03T13:20,7901,7399,6648,7162,10241,6326,7374,9997,5461,6712,6573,7993,6723,6111,8630,9032,10505,6645,7408,8099,9444,7574,7215,7030,7578,8234,9211,8194,7438,8126,9319,6961,6183,8586,7935
2021-11-03T13:25,7498,5882,5967,6609,8253,6138,7692,7883,7412,6899,7394,6981,8578,6714,8230,8023,7214,5617,7882,7578,5856,5896,5183,5768,7438,7779,10939,8349,6418,7147,9154,6908,7675,7310,9726
2021-11-03T13:30,9327,6234,6413,7049,7018,4626,8835,10756,6696,7881,9073,8397,7228,6047,5216,8147,9750,6725,8884,7004,7022,6128,8173,5393,8065,7317,9018,8796,7457,6999,6941,7609,8748,6881,8020
2021-11-03T13:35,8149,7059,7119,6753,9228,6136,9033,7630,6449,8151,6729,7580,8383,5532,8011,7541,9668,7172,6894,8640,7362,6626,6281,5704,7100,8036,7981,6766,7609,7793,9162,7677,8527,7977,7835
2021-11-03T13:40,10048,5486,6718,8525,7564,6238,7836,9672,7476,6872,7113,7446,7367,5645,7224,7202,9893,5862,8029,6666,8193,6345,5849,7754,7186,9608,8505,7396,5464,7719,9091,6540,8471,8893,9918
2021-11-03T13:45,8114,6805,4605,8217,8673,4754,7351,10627,7978,8961,6495,7751,6960,5409,7682,7475,7920,5754,7810,8574,5314,8366,7467,5703,7661,8158,8169,8989,6273,7927,7474,7924,6940,7929,8555
2021-11-03T13:50,7247,7645,7258,7159,7127,5726,7157,10599,6809,7474,7874,9506,7371,5604,7447,7510,10753,5589,7694,7464,6828,6347,7472,6503,8828,8442,8180,9515,6615,7627,6832,6607,7663,10073,8698
2021-11-03T13:55,6412,6041,5997,7779,8216,5697,8103,9294,8757,7803,8960,6342,7056,6357,7299,8857,7806,6274,8780,7904,8971,6238,6106,5716,6618,8729,8973,10645,7740,6135,8883,7504,9522,9421,7461
2021-11-03T14:00,6787,7933,5031,6917,6507,5967,6656,9248,8337,6710,7592,8549,6400,6269,6959,7152,9402,6356,6742,7955,6878,6786,7528,7948,7711,8926,9450,7601,6725,6797,7459,6527,6178,8980,6555
2021-11-03T14:05,8413,7819,7978,7803,8326,6331,8346,9124,9538,7126,7313,6869,8144,5461,8307,6705,11012,6785,7328,7323,9488,5990,7274,7917,8452,7212,9157,6857,6354,9341,7141,6941,6734,10327,10270
2021-11-03T14:10,8875,6529,6575,6795,8483,5738,7786,10181,8410,7265,8396,7744,7001,6727,9007,7227,8403,5899,6780,7662,7477,8143,7132,7183,7591,8828,8020,10622,5977,7527,0,7284,7249,8468,8414
2021-11-03T14:15,8594,8054,7490,7632,8760,6515,8212,9191,7320,7044,6811,5906,6821,5487,6773,8217,0,4747,7414,5701,5890,7185,6232,4957,8171,8512,9370,9586,5178,7489,6901,7121,8797,9433,7743
2021-11-03T14:20,7303,7144,5628,7086,7249,4794,8774,7133,6658,8417,6333,7906,6125,6788,6907,7969,7714,5151,9207,7104,7929,7253,4969,4932,7004,6058,8782,8486,5127,7277,6367,7304,6047,7334,8079
2021-11-03T14:25,8723,6362,6512,8931,7762,5522,7534,9420,8736,8354,7734,9115,7501,6555,6798,8544,8660,5983,7631,7485,9234,6839,8682,5360,7077,9615,7872,8696,7303,7403,8100,6856,6134,7951,8103
2021-11-03T14:30,8242,6686,6521,5900,9625,6421,8613,8651,7627,6712,7098,8149,8241,5007,8447,8671,8524,8765,8175,6937,6327,7690,8804,6204,6491,9945,9432,9140,7530,7242,6841,6453,8074,8785,6022
2021-11-03T14:35,6967,6080,5738,7894,9147,5415,9520,8986,7846,6318,6550,8581,6545,6612,7944,8127,8117,5940,8879,7487,6158,7657,7250,6023,7772,7935,8482,8411,6858,6909,7014,0,7481,8814,7354
2021-11-03T14:40,9397,7017,6374,6825,7463,7321,0,8870,9367,7051,5936,7629,6940,6245,7332,7896,5776,6427,7746,8001,6870,7728,4575,6932,8068,8490,11145,7588,6636,5877,9101,6130,8070,9973,9056
2021-11-03T14:45,8425,7044,6808,6387,8139,7379,6878,0,8797,9023,6822,7871,7993,5306,8339,8370,9750,6015,5199,7592,6425,6365,5902,7406,8210,8223,8344,8967,6551,7745,8177,6978,8790,9350,8823
2021-11-03T14:50,7155,5820,5335,7665,8736,5450,7731,8709,7215,7936,6951,6935,5130,4957,8824,8602,8051,5327,7223,8054,6594,7014,6146,8088,7069,8489,7961,8374,8428,7889,8874,9048,7576,7652,9306
2021-11-03T14:55,9965,6812,5641,8178,9457,5055,9457,7913,7571,7282,8141,8709,7273,6781,9443,7023,7972,5439,7024,6767,6513,6077,5817,7690,8106,9045,7823,7220,6811,8478,8503,6143,0,7835,6371
2021-11-03T15:00,7019,5856,6790,5804,7284,6304,8877,8811,9324,8058,8799,9869,8783,6588,8905,6535,8979,0,6553,6089,7809,6720,7291,7367,8705,7014,8303,0,6063,5588,0,6672,7088,8129,10119
2021-11-03T15:05,7864,4750,6908,6962,8317,5764,7097,11555,7505,6517,7286,8739,6165,6368,8137,6998,8623,7345,9017,8257,7949,6481,7246,5952,6990,7845,8189,7930,6616,7396,6577,6547,7542,8228,7352
2021-11-03T15:10,9858,6382,6032,7815,10619,3838,9189,9491,7181,7975,7344,8092,6803,4780,8054,8948,8808,6843,8494,8493,8167,6981,5684,6528,5467,7862,8629,7445,6030,8577,7936,7556,8976,9716,10819
2021-11-03T15:15,8928,5370,8123,5648,9342,5578,8056,9651,7577,6831,7909,6302,8783,6115,8542,8664,8349,5748,9317,8632,8091,6532,6631,7955,8958,8770,9035,7162,5450,7973,8129,6420,9132,9022,9293
2021-11-03T15:20,10370,7612,7013,7350,7374,5010,8877,9353,7868,6637,8337,7755,6410,5405,9415,7824,9117,4614,8118,9326,7477,8421,6960,5911,6212,9615,9095,8446,7607,6122,7472,0,7933,9041,8363
2021-11-03T15:25,8301,6218,6587,9074,8051,6807,7202,10235,7390,8097,7543,6787,6674,5877,8631,8467,9148,6004,7650,6774,9165,7569,5578,6420,6561,8738,8137,9790,6527,7540,6728,8264,7875,8026,7636
2021-11-03T15:30,7951,6695,5674,6610,9716,5159,9322,11675,7661,7268,7141,9179,7720,6663,6499,8253,10019,4004,8045,8228,8330,5170,7599,6012,7593,8037,8091,6959,6866,6250,8656,6699,5597,6589,8425
2021-11-03T15:35,8090,7832,8038,6994,7772,5855,8840,9465,8412,7732,7540,7730,5985,7035,7448,5612,8475,5847,8600,8606,7786,6630,7636,6096,6605,8164,7727,8079,6906,9247,8146,6679,8521,8291,8983
2021-11-03T15:40,8054,6752,4406,6765,7891,7325,7199,8622,8543,8024,7066,8585,7187,5902,7642,8726,9958,6334,9682,6143,7742,7976,7714,6126,8412,8451,7923,9606,6650,6877,9619,7382,8411,7894,7245
2021-11-03T15:45,8585,5225,7298,6615,6312,6255,7023,7433,9115,7264,8921,7739,8056,5775,7974,7934,9627,6854,5705,8548,8213,6769,7309,6453,8405,7826,8115,8330,6490,6436,9331,7683,6502,8920,8255
2021-11-03T15:50,8301,6951,6224,5727,9807,4700,7185,7930,7302,0,9668,7408,8115,6937,9184,8892,8259,5862,7576,8284,8035,5942,7134,5089,7322,7525,8589,9062,8500,7850,9137,8207,7582,9758,7679
2021-11-03T15:55,10836,5408,6589,8328,7904,5183,8561,8941,7222,8588,7519,8659,6835,4254,9279,8126,6890,6578,7355,7919,7783,6813,5209,6851,7194,8639,7571,7989,7908,7584,7362,7353,8157,8481,8145
2021-11-03T16:00,9196,6240,6624,7204,8711,6997,8808,8846,9100,7390,6770,8088,6248,6512,7497,9755,7612,6197,7585,7359,8432,6746,7100,7419,8420,8558,7422,8053,6335,7100,6993,6738,7165,9799,9621
2021-11-03T16:05,7421,5843,5287,7984,7473,5380,8335,9566,0,7136,6748,8518,6427,6021,8975,7739,8860,6255,7608,7955,6676,8307,6629,7910,6965,11531,10320,6704,6708,6912,7786,7068,7874,8225,8700
2021-11-03T16:10,9800,5955,6447,7649,9084,4795,8916,9755,6771,7028,6784,8298,8186,5487,7324,7842,10186,5868,8414,9219,7051,4771,8814,6751,7001,7088,9596,7835,7392,6378,7707,6391,7805,9487,7536
2021-11-03T16:15,9070,7614,6605,6973,9816,6001,7487,11048,6900,7560,7389,6865,7622,5932,7438,9640,9736,6800,7980,8680,7728,7048,7769,7421,8064,7385,9626,7878,6818,8837,8275,6893,7563,8984,6662
2021-11-03T16:20,7721,7414,5682,6274,8957,5671,7894,10198,5994,6629,9034,8709,7972,5237,8949,8206,7737,3085,7994,7408,7764,7867,5725,6532,6784,8264,8099,8154,4109,5940,0,5445,5503,8343,8598
2021-11-03T16:25,8021,7550,5891,6725,9463,4916,8945,8763,8110,8384,10005,6402,6767,5765,6009,7037,9571,7728,7492,10773,7379,7717,7186,7058,9289,8566,8995,8810,6358,7660,7698,7741,6062,8786,8360
2021-11-03T16:30,0,5809,5018,9109,6314,6532,8724,8123,7496,5878,8905,7414,7900,4396,6769,7751,8756,6844,8300,6379,6324,7207,7466,6264,7423,7766,9865,9779,7653,6230,8291,7162,7697,8973,9651
2021-11-03T16:35,8996,6145,5940,6491,8023,6130,9286,11964,8497,7323,8473,7475,5841,6763,7833,7859,9413,5534,7754,8124,7439,6214,6244,6533,6185,7308,8201,7663,7073,6099,6656,7738,5475,9545,10789
